Date,Buy & Hold 60/40,Bond Only 100%,Buy Stock and Hold 100%,Regime-Based (regime_change),Regime-Based (weekly),Regime-Based (monthly),Regime-Based (quarterly)
2021-05-18,166621.4356404619,126453.20414215051,196172.86602037586,186768.76293571878,173735.67082552702,172706.07180974545,174414.97324996817
2021-05-19,166160.92471101097,126147.3578598168,195595.44855901474,186219.0256191181,173284.95528353858,172203.24414323273,173958.7803761601
2021-05-20,167782.38448839064,127185.37837783799,197659.90800723215,188184.51934460853,174888.75591016834,174000.3311926152,175581.43972721207
2021-05-21,167879.7241253626,127593.17888385609,197504.9662241068,188037.00513559266,174835.4224119641,173871.48866247287,175533.03388436828
2021-05-24,169186.47180889267,128065.79677529,199462.4956533574,189900.6948360501,176241.50614286156,175569.1399278879,176994.3509509334
2021-05-25,169484.64736323885,129252.16798175214,199038.5812465678,189497.10196944795,175906.63936169996,175217.5094262399,176872.58731587598
2021-05-26,169593.04214592322,129029.74847576715,199412.14015397412,189852.7532704421,176220.6055357085,175537.5927226825,177104.22559739076
2021-05-27,169488.8073009955,128510.72592521696,199644.5180207133,190073.9914446349,176407.18184369607,175731.97749005698,177190.81099376056
2021-05-28,169482.63298372863,128306.86664400653,199798.02107528484,190220.13589463342,176533.6175391457,175862.1095398676,177269.00567869464
2021-06-01,169414.68522725452,128278.0552752174,199699.65381174308,190126.48414504254,176440.1165246237,175767.1376213138,177194.80870591992
2021-06-02,169710.08117026865,128575.12539828685,199988.60619806583,190401.58477866033,176695.41387611994,176018.69029504323,177444.8551316398
2021-06-03,169086.9621936223,128092.39566695369,199262.9068744655,189710.67391172095,176054.23863733566,175396.76120313024,176856.6541543275
2021-06-04,170861.46069418604,129846.57864176192,201023.21446534817,191386.59616236167,177609.51863169816,176927.15158443028,178371.5488740083
2021-06-07,170592.02751820502,129447.52971192892,200863.05148989044,191234.11105368598,177468.01025392534,176778.96000495108,178197.54113424424
2021-06-08,171021.83381604272,130357.07086383957,200898.2075182617,191267.58177806204,177499.07156837417,176842.20388550084,178359.91197894237
2021-06-09,171336.13009821798,131507.95229833762,200531.7958430259,190918.73508638,177175.33681250157,176580.30235438436,178273.61574180925
2021-06-10,172213.09449000756,132296.8642807532,201464.718488973,191806.93543759556,177999.59953513273,177386.1138856317,179055.20917972966
2021-06-11,172336.14401369722,132083.42579302556,201857.25933116992,192180.65872046407,178346.42012603465,177704.79027281792,179301.6821245376
2021-06-14,172084.6201136617,131071.74194715687,202223.6710064057,192529.50541214613,178670.15488190725,177971.89350744511,179409.00761733035
2021-06-15,171786.2107799595,130914.00052247237,201816.85890516703,192142.19500354078,178310.7252425657,177627.47060931992,179096.32561286268
2021-06-16,171128.2359843616,130802.59000766664,200729.04088669305,191106.52462908407,177349.6082136996,176718.08076307006,178307.1043192339
2021-06-17,171962.53316277583,132760.99281551316,200641.58011380112,191023.25653656037,177272.33422415663,176718.4843406563,178540.86944317358
2021-06-18,171617.26828749932,135257.65853054152,198008.2659596476,188516.17776991133,174945.72900809158,174620.4733880425,177048.30497979248
2021-06-21,172144.96395801927,132993.01611109453,200780.8351146301,191155.83595370944,177395.36983340245,176843.03575737978,178674.79839439646
2021-06-22,172866.27106277223,133317.85691926818,201809.73487829574,192135.41248711606,178304.4309696048,177711.37256589837,179454.4295562664
2021-06-23,172589.2613321892,132974.42310888108,201591.1177540148,191927.2753951378,178111.276749524,177516.6167260439,179247.31931202862
2021-06-24,173340.01003543328,133187.8943740476,202762.61408160214,193042.6127214758,179146.32585753367,178499.4533111178,180111.3740316033
2021-06-25,173093.6595112192,131804.98964396818,203437.93470051995,193685.55992991984,179742.9901302002,179009.74254090257,180381.95385678957
2021-06-28,173967.8432656296,133160.0499397059,203908.88624889933,194133.93507923506,180159.08872870775,179452.28186362897,180921.06195447667
2021-06-29,174099.9015245328,133382.82999751874,203965.4375631837,194187.77544577268,180209.05336455713,179507.6660894338,180994.87188922465
2021-06-30,174519.07798433863,133976.7489959451,204236.33622668608,194445.6878130112,180448.3997572143,179755.28838539106,181276.9459227182
2021-07-01,175118.25615775754,133984.25502945218,205302.78216454622,195461.01063819375,181390.63396719765,180628.20323110925,181985.61665996778
2021-07-02,176343.09440526715,134792.7597259675,206842.56979660902,196926.98418009133,182751.07853502073,181982.9295061486,183330.12797902513
2021-07-06,176821.95639223114,136372.73061304627,206424.36389343615,196528.8261637839,182381.5821594453,181614.98621734203,182995.51248555625
2021-07-07,177754.13333298094,137580.84145585584,207117.73823517433,197188.9616386072,182994.1973909509,182225.0264720052,183615.2831765202
2021-07-08,177006.6080441996,138119.866438492,205344.59811380366,195500.822021247,181427.57950425163,180664.9934767218,182091.9722217488
2021-07-09,177424.50433401825,136177.53277006396,207660.4637741493,197705.67008857935,183473.71027697675,182702.52384402874,184060.51603083752
2021-07-12,177745.23272730163,136000.89515185624,208377.1362363395,198387.98682232908,184106.91003634152,183333.0621045715,184676.9118416118
2021-07-13,176866.44928290747,134960.05577409003,207644.31288586787,197690.293438965,183459.4405245963,182688.31407102855,184025.8867387004
2021-07-14,177693.1369110485,136493.56464153447,207886.20492530157,197920.58969698232,183673.15877001846,182901.13400458306,184260.98184370113
2021-07-15,177993.16373006944,137999.0324100038,207208.03005457539,197274.92506339093,183073.97268766403,182304.46645295885,183700.4193783007
2021-07-16,177003.11515221238,137738.82871133205,205645.9189246293,195787.69816383673,181693.8046977289,180930.09965834167,182345.92384463517
2021-07-19,176541.9692693341,140759.23692811152,202382.41845860888,192680.64285469183,178810.412606095,178058.8271933212,179576.6764270808
2021-07-20,177644.4492979485,139402.3820675943,205451.0640267854,195602.18418853247,181521.645055863,180758.66364701613,182205.7618574449
2021-07-21,177794.190502149,137636.69421173373,207144.35471341977,197214.30218042858,183017.71377885374,182248.4440145788,183639.23514573954
2021-07-22,178614.26945082482,138937.69631637307,207562.09651060755,197612.01833898845,183386.8001040734,182615.97897657502,184022.363452076
2021-07-23,179371.6259173387,138008.34120265013,209667.90780209732,199616.8815897846,185247.3420857815,184468.70062951744,185826.56327410458
2021-07-26,179466.26239381672,137599.42626370958,210167.37866326104,200092.4088976861,185688.63827865053,184908.14194281632,186251.29571191134
2021-07-27,179575.1316140205,139067.80636006867,209176.9764910594,199149.48446443785,184813.59081945848,184036.772529529,185420.25648332853
2021-07-28,179557.55530438715,139077.09876399554,209138.01479361032,199112.39050653196,184779.16709209242,184002.4934938001,185386.74102700214
2021-07-29,179701.14500466036,138305.7309057488,210017.68127776732,199949.8876812174,185556.37653640012,184776.43613013785,186133.90935243366
2021-07-30,179360.21220626673,138956.26473550737,208882.31560111995,198868.9489805253,184553.2498485864,183777.5258376377,185163.69765306078
2021-08-02,179704.1021065337,140195.710809901,208497.38609707868,198502.47216471646,184213.15408351895,183438.85958113323,184852.06026081258
2021-08-03,180693.2113077479,140270.1319849132,210207.77908926393,200130.87261460937,185724.33316211947,184943.6867916573,186331.55632952022
2021-08-04,180279.27946176392,140558.58983591286,209234.01511662808,199203.78878161038,184863.98600818138,184086.95589452106,185494.86387908633
2021-08-05,180658.15632320102,139842.07502165769,210490.55886598487,200400.0965401849,185974.17684388408,185192.48031720368,186568.68528346912
2021-08-06,179801.94186628162,137506.5677793187,210843.18659346324,200735.82005676505,186285.7331041906,185502.72702770773,186833.79616882076
2021-08-09,179468.8437674248,137013.4312111362,210645.0133378259,200547.1467985659,186110.64160228104,185328.3714796882,186654.14938827147
2021-08-10,179300.33702957412,136380.72011377703,210854.1162894123,200746.2258067196,186295.38979006876,185512.34312409148,186824.12738055715
2021-08-11,179412.858642399,136296.99014611854,211123.1121183758,201002.3265571932,186533.0549762673,185749.00934337048,187055.18942812926
2021-08-12,179801.20956308758,136073.6692605639,211998.50882746986,201835.7586406013,187306.49195730203,186519.195373053,187807.97242391668
2021-08-13,180960.87940325626,138223.0989822933,212339.2554417297,202160.17059884447,187607.5509285011,186818.9889172121,188138.96132982126
2021-08-16,181422.82801918284,138558.03524164675,212895.76492846213,202690.0022239185,188099.24231009305,187308.613595503,188625.61954912604
2021-08-17,180557.8270990113,138502.1333196105,211392.57205332437,201258.86916541436,186771.13021282162,185986.08388945978,187325.51368127903
2021-08-18,179498.29250542726,138967.47461960962,209120.42517677508,199095.64409790022,184763.6261836091,183987.01790768784,185369.67771182623
2021-08-19,180106.64939962619,139990.9337604015,209383.2251908375,199345.84604744418,184995.81719755827,184218.23296404863,185614.1830846803
2021-08-20,181101.0003215035,140084.02168686467,211087.93288470528,200968.83373992975,186501.9731593007,185718.0581711459,187089.08247900108
2021-08-23,182064.22249326014,139990.9337604015,212887.20217303705,202681.84994847642,188091.67688102927,187301.07996585206,188642.54719166504
2021-08-24,181751.20078062903,138902.32945980487,213205.62528941358,202985.0085490629,188373.01243011627,187581.23299043332,188899.26648303002
2021-08-25,181495.30557813973,137748.48166708677,213678.96698361624,203435.65926577797,188791.222787956,187997.68550430948,189288.7687330128
2021-08-26,180971.99433225972,138129.9946671107,212434.304347478,202250.66306554046,187691.52924136075,186902.61424797183,188219.52800741978
2021-08-27,182441.0947737973,139069.77300640242,214305.34762640536,204032.012574744,189344.6472506076,188548.7837838986,189852.56073393233
2021-08-30,183120.37046565517,139432.7011985726,215228.2687883736,204910.6908915001,190160.07338807217,189360.782478961,190656.3709356815
2021-08-31,182530.16566151983,138483.64684407346,214937.9008787963,204634.24259175232,189903.52538299086,189105.3128100654,190389.30286420282
2021-09-01,182672.17806673064,138715.5636129784,215004.89457774535,204698.0247576096,189962.71615184483,189164.25478513946,190451.14070712304
2021-09-02,183286.71181278018,139321.12679657238,215616.07574952245,205279.90722534372,190502.71146534532,189701.9803616896,190989.64451725
2021-09-03,182674.96943657793,138054.08211862875,215543.8376529418,205211.13206693926,190438.88712747124,189638.4242936586,190905.699449741
2021-09-07,181740.8941566931,136889.48332595296,214811.94251444036,204514.32239907022,189792.23771643755,188994.49291373635,190253.37534763824
2021-09-08,182002.79676722205,137821.14924911803,214528.69863173433,204244.65661574717,189541.98398431716,188745.29106137963,190024.39568965914
2021-09-09,182202.8732672286,139488.84895140055,213540.66340005668,203303.98565701133,188669.02778193948,187876.00411482513,189198.78622566996
2021-09-10,180726.98276581088,138259.0394440422,211891.57880850302,201733.95461556833,187212.0163553349,186425.1168759483,187752.66036258257
2021-09-13,181374.62523455964,139097.60105202466,212373.94736411585,202193.199465473,187638.20219259415,186849.51134628578,188183.7918665995
2021-09-14,181453.23201358254,140783.85278472205,211153.5110603998,201031.26823965702,186559.9132745696,185775.7547494484,187157.6413084877
2021-09-15,182230.17669122794,140290.02789032276,212942.82527535118,202734.80659951895,188140.8214161671,187350.01793407253,188695.6983827479
2021-09-16,181755.79900278014,139647.2950910213,212612.5210457561,202420.33644059545,187848.98857797263,187059.41174314628,188399.31556261267
2021-09-17,180371.1051396879,138976.50480402532,210675.43548514912,200576.11057391707,186137.5204031011,185355.13730210668,186713.7717645452
2021-09-20,179150.1314456648,140700.0080960274,207098.73309508452,197170.8675638455,182977.4058288825,182208.30548912138,183651.8157404293
2021-09-21,179001.53196390762,140578.91184802804,206930.4946754861,197010.6941303626,182828.76257491947,182060.28702036943,183504.35718537276
2021-09-22,180480.17074486852,141417.37512369387,208900.39252923956,198886.15933979195,184569.22130994324,183793.43016690083,185221.10629119747
2021-09-23,180455.29577005553,138221.78788473748,211435.33941985128,201299.58635685008,186808.91635310493,186023.71120503356,187357.71623335325
2021-09-24,180018.6531229763,136870.84115758113,211744.2483635333,201593.68687361205,187081.84586989885,186295.49353000263,187601.7586404946
2021-09-27,179463.378600293,136367.82219157167,211156.36531220816,200973.67546910493,186553.1069625033,185778.26595933206,187085.13159963576
2021-09-28,176103.1422260546,134243.59012599319,206856.35374436647,197386.49416306196,182832.31881305043,181995.05681241598,183332.71701335016
2021-09-29,176389.51675046424,134476.49841242476,207180.94947034484,197608.23874252432,183114.84489352422,182280.64058357492,183617.2080652729
2021-09-30,175002.61740515806,134457.88082713212,204713.48358996655,195254.78111031753,181007.12118104016,180109.7302636671,181484.34796588778
2021-10-01,176827.16465538347,135589.45635012074,207065.94400723727,197498.54705963284,183042.0020454681,182174.48866931922,183531.55067099025
2021-10-04,175169.2548698644,135244.24436367356,204377.00675076962,194933.8510453606,180728.89051686678,179847.58550547634,181161.66418362883
